Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
289.987120000	0.00191842971098	55.4396446852	0.0180376336407	1.27319861887	1.27323322280	4.52324603949	75.0956105923	75.4288497176	1472.04840376	-0.227210234602	1084.37654915	0.592213876113	0.0732120274716	0.000796627476237	1255.29187711	43.2007021102	45.6088914295	157.411616415	25.8159367076	34.2698815778	420.978685370	351.780785051	9.44616432835	0.0178711352476
290.610346667	0.00199566691195	55.4335841157	0.0180396057003	1.32020459921	1.32024060025	4.68516890719	75.0559404154	75.4186238095	1474.11250025	-0.226751746727	1067.21949263	0.593368430838	0.0731187103807	0.000826947924571	1209.26598917	43.2160386114	45.6293305940	157.154241334	25.8260880416	34.2826490571	421.413594283	345.353932459	9.46536821487	0.0179135025094
291.233573333	0.00207561624089	55.4272831667	0.0180416564346	1.36720437159	1.36724181915	4.84672355783	75.0158596628	75.4089431364	1476.14323050	-0.226296921711	1050.49531822	0.594511253495	0.0730251703563	0.000858262702603	1165.14442136	43.2313695532	45.6497623896	156.898288436	25.8362642452	34.2954748807	421.847882442	339.071796402	9.48461472280	0.0179559600711
291.856800000	0.00215835875750	55.4207451684	0.0180437848131	1.41419826903	1.41423721399	5.00791270794	74.9753749816	75.3997869558	1478.14093779	-0.225845665390	1034.18918084	0.595642545346	0.0729314076900	0.000890598736525	1122.84012877	43.2466948441	45.6701866913	156.643747396	25.8464655490	34.3083597740	422.281549339	332.931243913	9.50390334491	0.0179985082122
292.480026667	0.00224397603141	55.4139733589	0.0180459898359	1.46118661188	1.46122710665	5.16873901338	74.9344928067	75.3911354160	1480.10596013	-0.225397886402	1018.28687748	0.596762500230	0.0728374226742	0.000923983507634	1082.27039957	43.2620143912	45.6906033727	156.390607973	25.8566922623	34.3213045558	422.714594326	326.929189647	9.52323357898	0.0180411472217
293.103253333	0.00233255272065	55.4069708885	0.0180482705328	1.50816970839	1.50821180693	5.32920507166	74.8932193759	75.3829695131	1482.03863035	-0.224953496059	1002.77481401	0.597871304874	0.0727432156019	0.000958445059338	1043.35662254	43.2773281002	45.7110123052	156.138860016	25.8669447727	34.3343101373	423.147016612	321.062596213	9.54260492770	0.0180838773983
293.726480000	0.00242417401162	55.3997408223	0.0180506259625	1.55514785520	1.55519161306	5.48931342423	74.8515607426	75.3752710505	1483.93927631	-0.224512408234	987.639973968	0.598969139182	0.0726487867665	0.000994012004193	1006.02406790	43.2926358755	45.7314133588	155.888493456	25.8772235452	34.3473775221	423.578815269	315.328474451	9.56201689857	0.0181266990509
294.349706667	0.00251892861671	55.3922861434	0.0180530552108	1.60212133783	1.60216681219	5.64906655855	74.8095227901	75.3680226011	1485.80822099	-0.224074539246	972.869889185	0.600056176522	0.0725541364624	0.00103071353090	970.201680700	43.3079376202	45.7518064014	155.639498311	25.8875291213	34.3605078044	424.009989229	309.723883638	9.58146900377	0.0181696124983
294.972933333	0.00261690613572	55.3846097561	0.0180555573905	1.64909043118	1.64913768087	5.80846691022	74.7671112428	75.3612074722	1487.64578266	-0.223639807754	958.452612133	0.601132583988	0.0724592649843	0.00106857941133	935.821885954	43.3232332359	45.7721912994	155.391864682	25.8978621184	34.3737021685	424.440537285	304.245931659	9.60096076012	0.0182126180695
295.596160000	0.00271819878506	55.3767144886	0.0180581316395	1.69605539993	1.69610448552	5.96751686489	74.7243316778	75.3548096722	1489.45227499	-0.223208134655	944.376689889	0.602198522662	0.0723641726278	0.00110764000751	902.820404841	43.3385226229	45.7925679172	155.145582749	25.9082232280	34.3869618875	424.870458095	298.891775111	9.62049168894	0.0182557161039
296.219386667	0.00282290047821	55.3686030956	0.0180607771208	1.74301649903	1.74306748280	6.12621876011	74.6811895362	75.3488138793	1491.22800717	-0.222779442986	930.631139603	0.603254147852	0.0722688596890	0.00114792627866	871.136081288	43.3538056804	45.8129361174	154.900642779	25.9186132153	34.4002883219	425.299750181	293.658619359	9.64006131598	0.0182989069511
296.842613333	0.00293110729349	55.3602782608	0.0180634930209	1.78997397402	1.79002692006	6.28457488716	74.6376901331	75.3432054128	1492.97328404	-0.222353657833	917.205425370	0.604299609333	0.0721733264648	0.00118946978815	840.710718307	43.3690823058	45.8332957607	154.657035115	25.9290329176	34.4136829187	425.728411934	288.543718553	9.65966917133	0.0183421909712
297.465840000	0.00304291808701	55.3517425996	0.0180662785494	1.83692806152	1.83698303572	6.44258749268	74.5938386669	75.3379702052	1494.68840619	-0.221930706243	904.089436414	0.605335051569	0.0720775732526	0.00123230271050	811.488923524	43.3843523956	45.8536467064	154.414750181	25.9394832430	34.4271472094	426.156441611	283.544375582	9.67931478935	0.0183855685350
298.089066667	0.00315843273474	55.3429986614	0.0180691329380	1.88387898951	1.88393605965	6.60025878038	74.5496402284	75.3330947763	1496.37367006	-0.221510517137	891.273466511	0.606360613925	0.0719816003505	0.00127645783836	783.417963324	43.3996158447	45.8739888115	154.173778480	25.9499651689	34.4406828089	426.583837340	278.657941996	9.69899770856	0.0184290400238
298.712293333	0.00327775420297	55.3340489316	0.0180720554398	1.93082697777	1.93088621352	6.75759091254	74.5050998093	75.3285662088	1498.02936805	-0.221093021233	878.748194550	0.607376430876	0.0718854080572	0.00132196858947	756.447625129	43.4148725467	45.8943219315	153.934110591	25.9604797407	34.4542914137	427.010597122	273.881817879	9.71871747158	0.0184726058297
299.335520000	0.00340098741319	55.3248958339	0.0180750453286	1.97777223816	1.97783371116	6.91458601152	74.4602223098	75.3243721252	1499.65578862	-0.220678150969	866.504666190	0.608382632200	0.0717889966723	0.00136886901359	730.530087300	43.4301223938	45.9146459200	153.695737172	25.9710280704	34.4679748004	427.436718831	269.213451686	9.73847362503	0.0185162663556
299.958746667	0.00352823909180	55.3155417326	0.0180781018983	2.02471497499	2.02477875886	7.07124616121	74.4150125461	75.3205006659	1501.25321633	-0.220265840432	854.534276519	0.609379343170	0.0716923664958	0.00141719379946	705.619796233	43.4453652770	45.9349606287	153.458648955	25.9816113344	34.4817348237	427.862200218	264.650340032	9.75826571949	0.0185600220154
300.581973333	0.00365961907877	55.3059889341	0.0180812244618	2.07165538531	2.07172155571	7.22757340837	74.3694752572	75.3169404686	1502.82193200	-0.219856025287	842.828753661	0.610366684729	0.0715955178284	0.00146697828172	681.673350222	43.4606010858	45.9552659078	153.222836749	25.9922307725	34.4955734147	428.287038913	260.190027454	9.77809330941	0.0186038732338
301.205200000	0.00379523910557	55.2962396891	0.0180844123510	2.11859365923	2.11866229390	7.38356976394	74.3236151111	75.3136806486	1504.36221274	-0.219448642711	831.380143280	0.611344773670	0.0714984509716	0.00151825844777	658.649389680	43.4758297085	45.9755616055	152.988291434	26.0028876859	34.5094925792	428.711232426	255.830106131	9.79795595302	0.0186478204469
301.828426667	0.00393521316432	55.2862961942	0.0180876649159	2.16552998021	2.16560115903	7.53923720437	74.2774367109	75.3107107800	1505.87433202	-0.219043631334	820.180793909	0.612313722792	0.0714011662276	0.00157107094472	636.508493367	43.4910510321	45.9958475680	152.755003966	26.0135834354	34.5234943955	429.134778153	251.568215575	9.81785321229	0.0186918641015
302.451653333	0.00407965735756	55.2761605939	0.0180909815236	2.21246452532	2.21253833033	7.69457767276	74.2309445995	75.3080208779	1507.35855979	-0.218640931177	809.223343077	0.613273641068	0.0713036638990	0.00162545308621	615.213080267	43.5062649420	46.0161236401	152.522965374	26.0243194395	34.5375810128	429.557673373	247.402042288	9.83778465285	0.0187360046559
303.074880000	0.00422869149693	55.2658349821	0.0180943615585	2.25939746554	2.25947398101	7.84959308003	74.1841432661	75.3056013823	1508.81516249	-0.218240483597	798.500704163	0.614224633790	0.0712059442894	0.00168144285926	594.727316777	43.5214713227	46.0363896647	152.292166756	26.0350971731	34.5517546487	429.979915255	243.329319391	9.85774984390	0.0187802425797
303.698106667	0.00438243611683	55.2553214034	0.0180978044214	2.30632896599	2.30640827846	8.00428530610	74.1370371493	75.3034431408	1510.24440318	-0.217842231232	788.006053944	0.615166802717	0.0711080077028	0.00173907893107	575.017028918	43.5366700570	46.0566454827	152.062599282	26.0459181648	34.5660175878	430.401500858	239.347826221	9.87774835822	0.0188245783537
304.321333333	0.00454101543613	55.2446218553	0.0181013095287	2.35325918621	2.35334138453	8.15865620088	74.0896306424	75.3015373945	1511.64654155	-0.217446117951	777.732820799	0.616100246214	0.0710098544443	0.00179840065589	556.049619268	43.5518610267	46.0768909335	151.834254195	26.0567839957	34.5803721791	430.822427137	235.455387913	9.89777977203	0.0188690124700
304.944560000	0.00470455561167	55.2337382890	0.0181048763125	2.40018828037	2.40027345577	8.31270758537	74.0419280968	75.2998757625	1513.02183399	-0.217052088805	767.674673525	0.617025059388	0.0709114848191	0.00185944808170	537.793988358	43.5670441120	46.0971258545	151.607122802	26.0676962974	34.5948208341	431.242690942	231.649874940	9.91784366496	0.0189135454324
305.567786667	0.00487318569178	55.2226726113	0.0181085042196	2.44711639752	2.44720464362	8.46644125262	73.9939338259	75.2984502282	1514.37053367	-0.216660089983	757.825510724	0.617941334213	0.0708128991336	0.00192226195702	520.220460249	43.5822191920	46.1173500816	151.381196484	26.0786567496	34.6093660250	431.662289022	227.929202650	9.93793962000	0.0189581777560
306.191013333	0.00504703701614	55.2114266856	0.0181121927114	2.49404368180	2.49413509471	8.61985896869	73.9456521084	75.2972531262	1515.69289057	-0.216270068764	748.179450743	0.618849159656	0.0707140976947	0.00198688373760	503.300712103	43.5973861446	46.1375634487	151.156466686	26.0896670786	34.6240102819	432.081218028	224.291330767	9.95806722346	0.0190029099677
306.814240000	0.00522624368764	55.2000023333	0.0181159412632	2.54097027267	2.54106495100	8.77296247358	73.8970871910	75.2962771291	1516.98915156	-0.215881973479	738.730822120	0.619748621793	0.0706150808099	0.00205335559314	487.007707453	43.6125448461	46.1577657881	150.932924922	26.1007290553	34.6387561917	432.499474518	220.734262880	9.97822606487	0.0190477426056
307.437466667	0.00541094248107	55.1884013353	0.0181197493641	2.58789630510	2.58799435003	8.92575348209	73.8482432915	75.2955152353	1518.25956041	-0.215495753469	729.474154513	0.620639803924	0.0705158487876	0.00212172041391	471.315633033	43.6276951717	46.1779569302	150.710562773	26.1118444932	34.6536063948	432.917054954	217.256045912	9.99841573696	0.0190926762199
308.060693333	0.00560127270779	55.1766254329	0.0181236165161	2.63482190979	2.63492342511	9.07823368470	73.7991246011	75.2949607576	1519.50435787	-0.215111359050	720.404170082	0.621522786680	0.0704164019367	0.00219202181742	456.199838912	43.6428369955	46.1981367038	150.489371884	26.1230152464	34.6685635842	433.333955712	213.854769575	10.0186358356	0.0191377113722
308.683920000	0.00579737666770	55.1646763289	0.0181275422344	2.68174721331	2.68185230550	9.23040474837	73.7497352866	75.2946073116	1520.72378172	-0.214728741472	711.515775307	0.622397648129	0.0703167405670	0.00226430415501	441.636781784	43.6579701901	46.2183049360	150.269343967	26.1342432077	34.6836305023	433.750173081	210.528565804	10.0388859598	0.0191828486359
309.307146667	0.00599939891812	55.1525556889	0.0181315260464	2.72867233838	2.72878111663	9.38226831734	73.7000794926	75.2944488048	1521.91806678	-0.214347852893	702.804053204	0.623264463876	0.0702168649890	0.00233861251841	427.603971212	43.6730946268	46.2384614520	150.050470796	26.1455303068	34.6988099398	434.165703263	207.275608187	10.0591657115	0.0192280885961
309.930373333	0.00620748746759	55.1402651426	0.0181355674916	2.77559740394	2.77570998024	9.53382601387	73.6501613428	75.2944794264	1523.08744498	-0.213968646335	694.264255924	0.624123307157	0.0701167755136	0.00241499274628	414.079918682	43.6882101758	46.2586060753	149.832744211	26.1568785082	34.7141047329	434.580542383	204.094111371	10.0794746958	0.0192734318498
310.553600000	0.00642179249820	55.1278062842	0.0181396661214	2.82252252540	2.82263901457	9.68507943900	73.5999849423	75.2946936372	1524.23214540	-0.213591075666	685.891797719	0.624974248935	0.0700164724529	0.00249349143071	401.044089297	43.7033167062	46.2787386279	149.616156114	26.1682898093	34.7295177616	434.994686486	200.982330471	10.0998125206	0.0193188790059
311.176826667	0.00664246737245	55.1151806740	0.0181438214984	2.86944781477	2.86956833451	9.83603017321	73.5495543785	75.2950861602	1525.35239430	-0.213215095560	677.682248240	0.625817357987	0.0699159561192	0.00257415592368	388.476855967	43.7184140854	46.2988589299	149.400698470	26.1797662390	34.7450519478	435.408131542	197.938560456	10.1201787968	0.0193644306848
311.800053333	0.00686966825685	55.1023898390	0.0181480331964	2.91637338083	2.91649805180	9.98667977715	73.4988737222	75.2956519706	1526.44841515	-0.212840661473	669.631326163	0.626652700986	0.0698152268261	0.00265703434351	376.359455964	43.7335021800	46.3189667997	149.186363305	26.1913098550	34.7607102529	435.820873449	194.961135535	10.1405731381	0.0194100875191
312.423280000	0.00710355430690	55.0894352739	0.0181523008001	2.96329932930	2.96342827515	10.1370297923	73.4479470294	75.2963862878	1527.52042870	-0.212467729618	661.734893120	0.627480342589	0.0697142848874	0.00274217558122	364.673949710	43.7485808553	46.3390620542	148.973142706	26.2029227430	34.7764956763	436.232908035	192.048428535	10.1609951613	0.0194558501531
313.046506667	0.00734428735583	55.0763184422	0.0181566239045	3.01022576294	3.01035911040	10.2870817414	73.3967783413	75.2972845661	1528.56865298	-0.212096256936	653.988947916	0.628300345509	0.0696131306180	0.00282962930689	353.403181669	43.7636499751	46.3591445083	148.761028822	26.2146070140	34.7924112533	436.644231062	189.198850267	10.1814444856	0.0195017192433
313.669733333	0.00759203257459	55.0630407767	0.0181610021149	3.05715278175	3.05729066067	10.4368371295	73.3453716856	75.2983424868	1529.59330335	-0.211726201073	646.389621018	0.629112770596	0.0695117643332	0.00291944597602	342.530743235	43.7787094024	46.3792139754	148.550013860	26.2263648033	34.8084600534	437.054838225	186.410848896	10.2019207331	0.0195476954576
314.292960000	0.00784695779293	55.0496036805	0.0181654350466	3.10408048307	3.10422302647	10.5862974440	73.2937310771	75.2995559499	1530.59459254	-0.211357520360	638.933169305	0.629917676907	0.0694101863494	0.00301167683572	332.040937507	43.7937589987	46.3992702674	148.340090087	26.2381982684	34.8246451780	437.464725162	183.682909299	10.2224235288	0.0195937794764
314.916186667	0.00810923445475	55.0360085279	0.0181699223245	3.15100896173	3.15115630589	10.7354641556	73.2418605181	75.3009210666	1531.57273065	-0.210990173784	631.615971060	0.630715121774	0.0693083969835	0.00310637393102	321.918745845	43.8087986245	46.4193131942	148.131249829	26.2501095873	34.8409697594	437.873887449	181.013552422	10.2429525002	0.0196399719916
315.539413333	0.00837903625518	55.0222566650	0.0181744635828	3.19793831019	3.19809059468	10.8843387188	73.1897639987	75.3024341516	1532.52792525	-0.210624120973	624.434521195	0.631505160874	0.0692063965531	0.00320359011104	312.149796116	43.8238281389	46.4393425643	147.923485470	26.2621009571	34.8574369585	438.282320607	178.401334639	10.2635072774	0.0196862737073
316.162640000	0.00865654027863	55.0083494107	0.0181790584650	3.24486861863	3.24502598638	11.0329225722	73.1374454974	75.3040917162	1533.46038133	-0.210259322172	617.385426693	0.632287848291	0.0691041853768	0.00330337903510	302.720332536	43.8388474000	46.4593581844	147.716789452	26.2741745925	34.8740499632	438.690020101	175.844847103	10.2840874933	0.0197326853394
316.785866667	0.00894192747866	54.9942880569	0.0181837066236	3.29179997510	3.29196257249	11.1812171392	73.0849089810	75.3058904610	1534.37030137	-0.209895738229	610.465402262	0.633063236579	0.0690017637737	0.00340579517890	293.617187021	43.8538562647	46.4793598596	147.511154272	26.2863327240	34.8908119872	439.096981349	173.342715103	10.3046927833	0.0197792076159
317.409093333	0.00923538095418	54.9800738697	0.0181884077197	3.33873246562	3.33890044249	11.3292238284	73.0321584051	75.3078272694	1535.25788540	-0.209533330567	603.671266181	0.633831376821	0.0688991320638	0.00351089384052	284.827751969	43.8688545886	46.4993473934	147.306572485	26.2985775966	34.9077262680	439.503199718	170.893597415	10.3253227854	0.0198258412765
318.032320000	0.00953708763072	54.9657080900	0.0181931614228	3.38566617430	3.38583968407	11.4769440341	72.9791977135	75.3098992010	1536.12333095	-0.209172061179	596.999936339	0.634592318686	0.0687962905678	0.00361873114649	276.339954398	43.8838422262	46.5193205876	147.103036701	26.3109114684	34.9247960658	439.908670527	168.496185658	10.3459771399	0.0198725870730
318.655546667	0.00984723742069	54.9511919339	0.0181979674109	3.43260118344	3.43278038315	11.6243791367	72.9260308388	75.3121034853	1536.96683317	-0.208811892598	590.448426444	0.635346110483	0.0686932396072	0.00372936405773	268.142231362	43.8988190311	46.5392792425	146.900539587	26.3233366092	34.9420246616	440.313389053	166.149203651	10.3666554900	0.0199194457692
319.278773333	0.0101660235702	54.9365265934	0.0182028253697	3.47953757365	3.47972262400	11.7715305034	72.8726617020	75.3144375157	1537.78858477	-0.208452787894	584.013842406	0.636092799215	0.0685899795042	0.00384285037549	260.223506587	43.9137848552	46.5592231566	146.699073862	26.3358552992	34.9594153565	440.717350532	163.851406773	10.3873574811	0.0199664181407
319.902000000	0.0104936426879	54.9217132373	0.0182077349933	3.52647542391	3.52666648938	11.9183994881	72.8190942122	75.3168988436	1538.58877611	-0.208094710646	577.693378881	0.636832430629	0.0684865105818	0.00395924874726	252.573168254	43.9287395498	46.5791521269	146.498632302	26.3484698280	34.9769714699	441.120550159	161.601581322	10.4080827610	0.0200135049749
320.525226667	0.0108302946209	54.9067530113	0.0182126959828	3.57341481173	3.57361206059	12.0649874322	72.7653322667	75.3194851725	1539.36759521	-0.207737624937	571.484315961	0.637565049266	0.0683828331637	0.00407861867258	245.181047869	43.9436829647	46.5990659488	146.299207733	26.3611824928	34.9946963384	441.522983091	159.398543884	10.4288309801	0.0200607070712
321.148453333	0.0111761826815	54.8916470390	0.0182177080475	3.62035581317	3.62055941760	12.2112956650	72.7113797506	75.3221943529	1540.12522776	-0.207381495334	565.384016011	0.638290698504	0.0682789475746	0.00420102050883	238.037400174	43.9586149488	46.6189644160	146.100793037	26.3739955980	35.0125933148	441.924644451	157.241140699	10.4496017912	0.0201080252409
321.771680000	0.0115315134934	54.8763964221	0.0182227709033	3.66729850298	3.66750863911	12.3573255038	72.6572405362	75.3250243766	1540.86185716	-0.207026286879	559.389920645	0.639009420608	0.0681748541397	0.00432651547703	231.132884029	43.9735353497	46.6388473208	145.903381147	26.3869114536	35.0306657668	442.325529327	155.128247038	10.4703948494	0.0201554603071
322.394906667	0.0118964971957	54.8610022413	0.0182278842738	3.71424295467	3.71445980265	12.5030782545	72.6029184831	75.3279733716	1541.57766455	-0.206671965072	553.499547832	0.639721256768	0.0680705531851	0.00445516566744	224.458544226	43.9884440138	46.6587144537	145.706965050	26.3999323745	35.0489170764	442.725632778	153.058766582	10.4912098121	0.0202030131047
323.018133333	0.0122713473242	54.8454655564	0.0182330478893	3.76118924060	3.76141298467	12.6485552117	72.5484174376	75.3310395976	1542.27282882	-0.206318495859	547.710489122	0.640426247147	0.0679660450378	0.00458703404533	218.005794184	44.0033407867	46.6785656036	145.511537782	26.4130606795	35.0673506383	443.124949831	151.031630803	10.5120463391	0.0202506844802
323.641360000	0.0126562809572	54.8297874071	0.0182382614869	3.80813743205	3.80836826061	12.7937576595	72.4937412320	75.3342214402	1542.94752664	-0.205965845622	542.020406993	0.641124430914	0.0678613300255	0.00472218445647	211.766399474	44.0182255125	46.6984005581	145.317092432	26.4262986903	35.0859698597	443.523475486	149.045798360	10.5329040925	0.0202984752923
324.264586667	0.0130515187259	54.8139688133	0.0182435248104	3.85508759928	3.85532570499	12.9386868712	72.4388936848	75.3375174072	1543.60193248	-0.205613981167	536.427032313	0.641815846287	0.0677564084765	0.00486068163277	205.732462143	44.0330980345	46.7182191029	145.123622138	26.4396487306	35.1047781591	443.921204716	147.100254492	10.5537827368	0.0203463864109
324.887813333	0.0134572845713	54.7980107757	0.0182488376101	3.90203981166	3.90228539146	13.0833441100	72.3838785995	75.3409261235	1544.23621867	-0.205262869711	530.928161902	0.642500530568	0.0676512807202	0.00500259119774	199.896405777	44.0479581946	46.7380210222	144.931120089	26.4531131259	35.1237789657	444.318132471	145.194010422	10.5746819385	0.0203944187180
325.511040000	0.0138738065414	54.7819142762	0.0182541996426	3.94899413767	3.94924739291	13.2277306294	72.3286997647	75.3444463270	1544.85055537	-0.204912478875	525.521656201	0.643178520180	0.0675459470867	0.00514797967197	194.250961293	44.0628058338	46.7578060988	144.739579524	26.4666942019	35.1429757187	444.714253677	143.326102769	10.5956013668	0.0204425731070
326.134266667	0.0143013159025	54.7656802783	0.0182596106707	3.99595064503	3.99621178149	13.3718476730	72.2733609530	75.3480768642	1545.44511061	-0.204562776668	520.205437036	0.643849850698	0.0674404079067	0.00529691447853	188.789153394	44.0776407920	46.7775741137	144.548993728	26.4803942847	35.1623718667	445.109563237	141.495592964	10.6165406927	0.0204908504830
326.757493333	0.0147400476222	54.7493097276	0.0182650704635	4.04290940072	4.04317862873	13.5156964753	72.2178659213	75.3518166862	1546.02005034	-0.204213731483	514.977485475	0.644514556887	0.0673346635121	0.00544946394832	183.504287666	44.0924629078	46.7973248465	144.359356040	26.4942156998	35.1819708674	445.504056037	139.701566676	10.6374995896	0.0205392517626
327.380720000	0.0151902404732	54.7328035519	0.0182705787956	4.08987047107	4.09014800555	13.6592782617	72.1622184093	75.3556648447	1546.57553842	-0.203865312084	509.835839770	0.645172672728	0.0672287142353	0.00560569732540	178.389938299	44.1072720188	46.8170580752	144.170659841	26.5081607715	35.2017761867	445.897726940	137.943133243	10.6584777332	0.0205877778740
328.003946667	0.0156521368960	54.7161626623	0.0182761354478	4.13683392181	4.13711998238	13.8025942488	72.1064221396	75.3596204880	1547.11173668	-0.203517487598	504.778593389	0.645824231453	0.0671225604096	0.00576568477222	173.439936366	44.1220679616	46.8367735762	143.982898565	26.5222318227	35.2217912987	446.290570795	136.219425118	10.6794748013	0.0206364297569
328.627173333	0.0161259828818	54.6993879526	0.0182817402064	4.18379981814	4.18409462917	13.9456456445	72.0504808171	75.3636828576	1547.62880488	-0.203170227505	499.803893118	0.646469265569	0.0670162023692	0.00592949737490	168.648358667	44.1368505715	46.8564711243	143.796065688	26.5364311744	35.2420196852	446.682582431	134.529597310	10.7004904739	0.0206852083623
329.250400000	0.0166120288078	54.6824803007	0.0182873928633	4.23076822477	4.23107201547	14.0884336485	71.9943981282	75.3678512845	1548.12690081	-0.202823501631	494.909937253	0.647107806891	0.0669096404489	0.00609720714831	164.009517091	44.1516196828	46.8761504929	143.610154738	26.5507611452	35.2624648358	447.073756666	132.872826849	10.7215244331	0.0207341146526
329.873626667	0.0171105279582	54.6654405681	0.0182930932159	4.27773920598	4.27805221046	14.2309594525	71.9381777403	75.3721251854	1548.60618024	-0.202477280137	490.094973851	0.647739886567	0.0668028749847	0.00626888704123	159.517948469	44.1663751287	46.8958114536	143.425159285	26.5652240513	35.2831302469	447.464088299	131.248312245	10.7425763634	0.0207831496016
330.496853333	0.0176217383650	54.6482696009	0.0182988410668	4.32471282568	4.32503528307	14.3732242401	71.8818233016	75.3765040598	1549.06679700	-0.202131533514	485.357299057	0.648365535102	0.0666959063131	0.00644461094142	155.168404903	44.1811167414	46.9154537768	143.241072948	26.5798222059	35.3040194224	447.853572118	129.655272968	10.7636459511	0.0208323141942
331.120080000	0.0181459213396	54.6309682295	0.0183046362239	4.37168914745	4.37202130193	14.5152291874	71.8253384398	75.3809874865	1549.50890296	-0.201786232574	480.695255498	0.648984782387	0.0665887347715	0.00662445368062	150.955844544	44.1958443517	46.9350772309	143.057889388	26.5945579194	35.3251358733	448.242202898	128.092948928	10.7847328848	0.0208816094268
331.743306667	0.0186833422863	54.6135372696	0.0183104785003	4.41866823458	4.41901033552	14.6569754629	71.7687267626	75.3855751204	1549.93264808	-0.201441348441	476.107230739	0.649597657718	0.0664813606983	0.00680849103950	146.875422792	44.2105577897	46.9546815832	142.875602313	26.6094334989	35.3464831176	448.629975400	126.560599968	10.8058368554	0.0209310363067
332.366533333	0.0192342705174	54.5959775221	0.0183163677140	4.46565015015	4.46600245212	14.7984642280	71.7119918560	75.3902666897	1550.33818041	-0.201096852546	471.591655797	0.650204189824	0.0663737844326	0.00699679975263	142.922483901	44.2252568840	46.9742665991	142.694205477	26.6244512484	35.3680646803	449.016884378	125.057505364	10.8269575555	0.0209805958523
332.989760000	0.0197989792951	54.5782897735	0.0183223036880	4.51263495704	4.51299771995	14.9396966368	71.6551372848	75.3950619926	1550.72564613	-0.200752716618	467.147003718	0.650804406885	0.0662660063144	0.00718945751330	139.092552971	44.2399414625	46.9938320427	142.513692674	26.6396134683	35.3898840939	449.402924571	123.582963334	10.8480946803	0.0210302890931
333.612986667	0.0203777459919	54.5604747962	0.0183282862500	4.55962271797	4.55999620713	15.0806738367	71.5981665913	75.3999608948	1551.09518955	-0.200408912678	462.771788201	0.651398336554	0.0661580266845	0.00738654297838	135.381328306	44.2546113516	47.0133776764	142.334057746	26.6549224563	35.4119448981	449.788090712	122.136290561	10.8692479267	0.0210801170695
334.236213333	0.0209708519021	54.5425333488	0.0183343152326	4.60661349557	4.60699798178	15.2213969682	71.5410832953	75.4049633265	1551.44695316	-0.200065413033	458.464562284	0.651986005980	0.0660498458846	0.00758813577305	131.784674116	44.2692663769	47.0329032611	142.155294574	26.6703805062	35.4342506402	450.172377522	120.716821714	10.8904169938	0.0211300808328
334.859440000	0.0215785822913	54.5244661764	0.0183403904729	4.65360735239	4.65400311202	15.3618671654	71.4838908933	75.4100692799	1551.78107761	-0.199722190265	454.223917074	0.652567441826	0.0659414642572	0.00779431649560	128.298613556	44.2839063627	47.0524085561	141.977397085	26.6859899092	35.4568048752	450.555779713	119.323908990	10.9116015829	0.0211801814452
335.482666667	0.0222012266869	54.5062740108	0.0183465118126	4.70060435096	4.70101166603	15.5020855558	71.4265928582	75.4152788064	1552.09770177	-0.199379217232	450.048480528	0.653142670285	0.0658328821459	0.00800516672201	124.919322074	44.2985311324	47.0718933194	141.800359247	26.7017529532	35.4796111664	450.938291991	117.956921658	10.9328013973	0.0212304199796
336.105893333	0.0228390785477	54.4879575710	0.0183526790979	4.74760455381	4.74802371209	15.6420532608	71.3691926385	75.4205920146	1552.39696274	-0.199036467055	445.936916278	0.653711717103	0.0657240998948	0.00822076901069	121.643121063	44.3131405082	47.0913573070	141.624175071	26.7176719233	35.5026730853	451.319909050	116.615245616	10.9540161423	0.0212807975195
336.729120000	0.0234924356302	54.4695175632	0.0183588921793	4.79460802350	4.79503931859	15.7817713956	71.3116936582	75.4260090673	1552.67899583	-0.198693913116	441.887922499	0.654274607593	0.0656151178492	0.00844120690697	118.466471800	44.3277343110	47.1108002737	141.448838607	26.7337491018	35.5259942124	451.700625581	115.298282951	10.9752455253	0.0213313151591
337.352346667	0.0241615996823	54.4509546810	0.0183651509116	4.84161482266	4.84205855409	15.9212410694	71.2540993160	75.4315301794	1552.94393467	-0.198351529051	437.900230829	0.654831366654	0.0655059363550	0.00866656494771	115.385969647	44.3423123609	47.1302219728	141.274343950	26.7499867688	35.5495781372	452.080436262	114.005451514	10.9964892558	0.0213819740032
